flatmates,deposit,monthly_price_avg,space_per_person,total_space,has_access_yn,bills_electricity_yn,bills_water_yn,bills_gas_yn,bills_wifi_yn,feature_furnished_yn,feature_dishwasher_yn,feature_washing_machine_yn,feature_equipped_kitchen_yn,feature_balcony_yn,feature_parking_yn,feature_tv_yn,feature_oven_yn,feature_elevator_yn,english_spoken_yn,german_spoken_yn,russian_spoken_yn,spanish_spoken_yn,sqr_m_price_avg,district_Adlershof,district_Bavarian Quarter,district_Berlin,district_Charlottenburg,district_Friedenau,district_Friedrichshain,district_Friedrichshain-Kreuzberg,district_Gesundbrunnen,district_Hermsdorf,district_Kreuzberg,district_Lichtenberg,district_Marienfelde,district_Marzahn,district_Mitte,district_Moabit,district_Neukölln,district_Other,district_Pankow,district_Prenzlauer Berg,district_Reinickendorf,district_Rudolfkiez,district_Schöneberg,district_Schönefeld,district_Spandau,district_Steglitz,district_Teltow,district_Tempelhof,district_Tiergarten,district_Treptow,district_Treptow-Köpenick,district_Wedding,district_Weissensee,district_Westend,district_Wilmersdorf,property_Apartment,property_Room,property_Studio
0,2000.0,1390.0,35.0,35.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1690.0,1690.0,49.0,49.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1350.0,1350.0,45.0,45.0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,1490.0,48.0,48.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1189.0,1189.0,37.0,37.0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4400.0,2200.0,88.0,88.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,750.0,750.0,48.0,190.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1699.0,1699.0,55.0,55.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1298.0,649.0,20.0,40.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3000.0,1690.0,49.0,49.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,1690.0,55.0,55.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,200.0,960.0,22.0,22.0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,950.0,950.0,29.0,29.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2500.0,2500.0,61.0,61.0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1000.0,1000.0,46.0,46.0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3100.0,3100.0,100.0,100.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2100.0,1050.0,38.0,38.0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2220.0,1110.0,45.0,45.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3490.0,1590.0,64.0,64.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,700.0,362.0,18.0,92.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2700.0,2700.0,90.0,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3000.0,1690.0,52.0,52.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1690.0,1690.0,75.0,75.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2100.0,2100.0,89.0,89.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1249.0,1249.0,37.0,37.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1195.0,1195.0,34.0,34.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1699.0,1699.0,53.0,53.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4770.0,1590.0,62.0,62.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1710.0,950.0,36.0,36.0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,200.0,1160.0,22.0,22.0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2300.0,1150.0,44.0,44.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,500.0,500.0,20.0,100.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,570.0,570.0,27.0,80.0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1780.0,890.0,30.0,30.0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3750.0,1250.0,71.0,71.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,500.0,550.0,20.0,100.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,1290.0,60.0,60.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3996.0,1998.0,100.0,100.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1500.0,750.0,23.0,46.0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1500.0,750.0,23.0,46.0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1058.0,529.0,14.0,70.0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1250.0,1250.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1210.0,605.0,23.0,139.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1640.0,1640.0,61.0,61.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,875.0,875.0,38.0,38.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1000.0,650.0,35.0,70.0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,450.0,450.0,70.0,70.0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,820.0,820.0,31.0,155.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1650.0,1650.0,81.0,81.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1500.0,890.0,34.0,34.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,750.0,750.0,31.0,155.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1050.0,1050.0,41.0,41.0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,890.0,890.0,35.0,35.0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1490.0,1490.0,60.0,60.0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2000.0,1420.0,45.0,45.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1100.0,1100.0,70.0,70.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,950.0,490.0,23.0,70.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,980.0,980.0,47.0,47.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,900.0,900.0,36.0,36.0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1400.0,1400.0,23.0,93.0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1350.0,1350.0,23.0,93.0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1500.0,1500.0,23.0,93.0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,860.0,430.0,24.0,96.0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,860.0,430.0,24.0,96.0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,500.0,500.0,23.0,186.0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,500.0,500.0,23.0,186.0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,950.0,475.0,58.0,230.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1000.0,500.0,58.0,230.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1300.0,1300.0,55.0,55.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1500.0,550.0,10.0,40.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1500.0,550.0,10.0,40.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1300.0,1300.0,64.0,64.0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1200.0,400.0,10.0,40.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,900.0,1500.0,49.0,49.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1064.0,532.0,23.0,46.0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1058.0,529.0,29.0,58.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1490.0,1490.0,52.0,52.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1200.0,1200.0,44.0,44.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1100.0,1100.0,47.0,47.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,1200.0,1200.0,17.0,51.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1380.0,1380.0,76.0,76.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,450.0,450.0,38.0,300.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,300.0,575.0,12.0,50.0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,300.0,575.0,12.0,50.0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,300.0,575.0,12.0,50.0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,300.0,575.0,12.0,50.0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,900.0,1500.0,40.0,40.0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,700.0,350.0,21.0,105.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,949.0,949.0,26.0,26.0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1080.0,540.0,20.0,80.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,500.0,550.0,19.0,75.0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,700.0,396.0,30.0,180.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,790.0,790.0,28.0,28.0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,700.0,550.0,21.0,105.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1490.0,1490.0,40.0,40.0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,700.0,496.0,30.0,180.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,700.0,342.0,21.0,105.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,998.0,499.0,19.0,75.0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,2940.0,980.0,25.0,25.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1475.0,1475.0,60.0,60.0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,560.0,575.0,7.0,21.0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
